source,review_id,source_object_id,author,review_text,rating,review_date,url,text_cleaned,rating_normalized,language,is_duplicate,quality_status,review_date_raw
yandex,yandex_1166317683_d274c35f64b6fc3d,1166317683,sherhan koishibaev,"Завтраки отличные, номера чистые",5.0,2022-06-27,https://yandex.kz/maps/org/mereke/1166317683/reviews/?ll=82.606193%2C49.977608&z=18,"Завтраки отличные, номера чистые",5.0,ru,False,valid,
yandex,yandex_1166317683_593aeeb90c512403,1166317683,артур низамов,"Свежая, качественная еда. Большой, разнообразный выбор.",5.0,2023-01-24,https://yandex.kz/maps/org/mereke/1166317683/reviews/?ll=82.606193%2C49.977608&z=18,"Свежая, качественная еда. Большой, разнообразный выбор.",5.0,ru,False,valid,
yandex,yandex_1166317683_7bbf2eef3c73ab68,1166317683,Kazbek Beissov,"В своём ценовом сегменте, один из лучших отелей в Усть-Каменогорске.",4.0,2022-05-26,https://yandex.kz/maps/org/mereke/1166317683/reviews/?ll=82.606193%2C49.977608&z=18,"В своём ценовом сегменте, один из лучших отелей в Усть-Каменогорске.",4.0,ru,False,valid,
yandex,yandex_1166317683_52ae70a61a0f863b,1166317683,Галымжан Мусабеков,"Часто хожу, всё устраивает",5.0,2025-09-11,https://yandex.kz/maps/org/mereke/1166317683/reviews/?ll=82.606193%2C49.977608&z=18,"Часто хожу, всё устраивает",5.0,ru,False,valid,
yandex,yandex_1166317683_9ee1a7ef157851b2,1166317683,Diana T.,Супер классная гостиница!,5.0,2025-07-06,https://yandex.kz/maps/org/mereke/1166317683/reviews/?ll=82.606193%2C49.977608&z=18,Супер классная гостиница!,5.0,ru,False,valid,
yandex,yandex_1166317683_6d09ea2fe46cc43a,1166317683,Татьяна Прокопович,Цена соответствует действительности,1.0,2025-10-19,https://yandex.kz/maps/org/mereke/1166317683/reviews/?ll=82.606193%2C49.977608&z=18,Цена соответствует действительности,1.0,ru,False,valid,
yandex,yandex_1166317683_42edac77017a4b64,1166317683,Warp Engine,"Цены в столовой кусаются, но еда готовиться неплохо",4.0,2020-04-03,https://yandex.kz/maps/org/mereke/1166317683/reviews/?ll=82.606193%2C49.977608&z=18,"Цены в столовой кусаются, но еда готовиться неплохо",4.0,ru,False,valid,
yandex,yandex_1166317683_ac67fc56165988f6,1166317683,Роман Попков,Прекрасное место. Теперь будем останавливаться только здесь.,5.0,2024-07-22,https://yandex.kz/maps/org/mereke/1166317683/reviews/?ll=82.606193%2C49.977608&z=18,Прекрасное место. Теперь будем останавливаться только здесь.,5.0,ru,False,valid,
yandex,yandex_1166317683_1168b125a226c83b,1166317683,Нурлан А.,Отличная гостиница с отличной кухней,5.0,2021-04-20,https://yandex.kz/maps/org/mereke/1166317683/reviews/?ll=82.606193%2C49.977608&z=18,Отличная гостиница с отличной кухней,5.0,ru,False,valid,
yandex,yandex_142699215802_cfb0dbca6666efe8,142699215802,Елена Алимова,"Очень понравился отель, небольшой, но очень уютный. В номере есть кондиционер, душ, туалет , стиральная машина, миникухня, плита, холодильник. Находиться в центре города. У отеля есть своя изюминка, у каждого номера есть свой стиль и свое название. Мы проживали в номере ГАЛАКТИКА. В следующую поездку в Казахстан, воспользуюсь услугами именно этого отеля",5.0,2025-06-09,https://yandex.kz/maps/org/gostevoy_dvor_asar/142699215802/reviews/?ll=82.589481%2C49.962965&z=17,"Очень понравился отель, небольшой, но очень уютный. В номере есть кондиционер, душ, туалет , стиральная машина, миникухня, плита, холодильник. Находиться в центре города. У отеля есть своя изюминка, у каждого номера есть свой стиль и свое название. Мы проживали в номере ГАЛАКТИКА. В следующую поездку в Казахстан, воспользуюсь услугами именно этого отеля",5.0,ru,False,valid,
yandex,yandex_142699215802_b443438c6c599892,142699215802,Оксана Гутова Казахстан,"Слышимость ужасная,я всю ночь не спала,было слышно как за стеной вели разговоры и я слышала все, сколько мужиков было,что от тоналки прыщи и прочую муть,а потом пол ночи кого то рвало,как вспомню,так мерзко.Сама гостиница чистая,работники внимательные.Если бы не слышимость,то возможно я бы ещё вернулась.Хозяину на заметку.Ах да,мы были на первом этаже и в ванной комнате дыра где сливная труба,слышно все звуки сверху",3.0,2025-07-15,https://yandex.kz/maps/org/gostevoy_dvor_asar/142699215802/reviews/?ll=82.589481%2C49.962965&z=17,"Слышимость ужасная,я всю ночь не спала,было слышно как за стеной вели разговоры и я слышала все, сколько мужиков было,что от тоналки прыщи и прочую муть,а потом пол ночи кого то рвало,как вспомню,так мерзко.Сама гостиница чистая,работники внимательные.Если бы не слышимость,то возможно я бы ещё вернулась.Хозяину на заметку.Ах да,мы были на первом этаже и в ванной комнате дыра где сливная труба,слышно все звуки сверху",3.0,ru,False,valid,
yandex,yandex_142699215802_a95692c5d89cab06,142699215802,Анастасия***,"Номер чистый,тёплый, соответствует фото. Администраторы вежливые, документы готовят сразу. Расположение в городе удобное.",5.0,2026-02-24,https://yandex.kz/maps/org/gostevoy_dvor_asar/142699215802/reviews/?ll=82.589481%2C49.962965&z=17,"Номер чистый,тёплый, соответствует фото. Администраторы вежливые, документы готовят сразу. Расположение в городе удобное.",5.0,ru,False,valid,
yandex,yandex_142699215802_d05a71616c098c80,142699215802,Елена М,"Здравствуйте, в принципе, хороший семейный мини-отель. Но не было в наш щаезд интернета. Не работал телевизор и Wi-Fi. Это, конечно большой минус. Хорошо, что мы были меньше суток, только 1 ночь",4.0,2025-08-04,https://yandex.kz/maps/org/gostevoy_dvor_asar/142699215802/reviews/?ll=82.589481%2C49.962965&z=17,"Здравствуйте, в принципе, хороший семейный мини-отель. Но не было в наш щаезд интернета. Не работал телевизор и Wi-Fi. Это, конечно большой минус. Хорошо, что мы были меньше суток, только 1 ночь",4.0,mixed,False,valid,
yandex,yandex_142699215802_b1e1c64a393eedb6,142699215802,Максим Владимирович,"Отличный отель! Отличный персонал ! Рекомендую,если у вас командировка , забронировать номер! Процветания Вам,Гостиный Двор Асар!",5.0,2026-05-26,https://yandex.kz/maps/org/gostevoy_dvor_asar/142699215802/reviews/?ll=82.589481%2C49.962965&z=17,"Отличный отель! Отличный персонал ! Рекомендую,если у вас командировка , забронировать номер! Процветания Вам,Гостиный Двор Асар!",5.0,ru,False,valid,
yandex,yandex_142699215802_ceb3a98d5c8315c7,142699215802,Берік Ғали,"Это было совсем плохо. При заселении просят чтобы бахилы надевали. Но в номере длинные волосы от прежних гостей. Хотели принять душ, дверце развалился. Планы поменЛись",1.0,2025-07-20,https://yandex.kz/maps/org/gostevoy_dvor_asar/142699215802/reviews/?ll=82.589481%2C49.962965&z=17,"Это было совсем плохо. При заселении просят чтобы бахилы надевали. Но в номере длинные волосы от прежних гостей. Хотели принять душ, дверце развалился. Планы поменЛись",1.0,ru,False,valid,
yandex,yandex_142699215802_020e3fd6a1f86744,142699215802,Маргулан Баканов,Из плюсов удобное расположение. Из минусов после отъезда предъявили претензии про не существуюший утюг)))Юмористы...,3.0,2026-01-03,https://yandex.kz/maps/org/gostevoy_dvor_asar/142699215802/reviews/?ll=82.589481%2C49.962965&z=17,Из плюсов удобное расположение. Из минусов после отъезда предъявили претензии про не существуюший утюг)))Юмористы...,3.0,ru,False,valid,
yandex,yandex_142699215802_0abd12c98886ff14,142699215802,Максим Авраменко,"Очень классное место! Довелось побывать в Гостевом доме в конце мая, остались только положительные впечатления!",5.0,2026-06-05,https://yandex.kz/maps/org/gostevoy_dvor_asar/142699215802/reviews/?ll=82.589481%2C49.962965&z=17,"Очень классное место! Довелось побывать в Гостевом доме в конце мая, остались только положительные впечатления!",5.0,ru,False,valid,
yandex,yandex_142699215802_f0d882f3d07ef678,142699215802,Николай,Дорога к гостинице просто жесть. Ходил два раза. Испачкался два раза. Только на машине туда ехать и уезжать,3.0,2025-10-16,https://yandex.kz/maps/org/gostevoy_dvor_asar/142699215802/reviews/?ll=82.589481%2C49.962965&z=17,Дорога к гостинице просто жесть. Ходил два раза. Испачкался два раза. Только на машине туда ехать и уезжать,3.0,ru,False,valid,
yandex,yandex_142699215802_418acb5949fa607f,142699215802,Степан Н.,Обслуживание на высоте. Тихий район города,5.0,2026-02-09,https://yandex.kz/maps/org/gostevoy_dvor_asar/142699215802/reviews/?ll=82.589481%2C49.962965&z=17,Обслуживание на высоте. Тихий район города,5.0,ru,False,valid,
yandex,yandex_142699215802_da491f3a5000a598,142699215802,Mark Beiler,УЖАСНОЕ МЕСТО ДУШНО ВЕНТИЛЯЦИЯ ОТСУТСТВУЕТ СТЕНЫ ТОНКИЕ ЧЕРЕЗ НТЗ ВСЕ СЛЫШНО УЖАСНО,2.0,2025-07-13,https://yandex.kz/maps/org/gostevoy_dvor_asar/142699215802/reviews/?ll=82.589481%2C49.962965&z=17,УЖАСНОЕ МЕСТО ДУШНО ВЕНТИЛЯЦИЯ ОТСУТСТВУЕТ СТЕНЫ ТОНКИЕ ЧЕРЕЗ НТЗ ВСЕ СЛЫШНО УЖАСНО,2.0,ru,False,valid,
yandex,yandex_142699215802_8b321397af82aef5,142699215802,Андрей Мантусов,Не соответствует описанию.,1.0,2025-05-31,https://yandex.kz/maps/org/gostevoy_dvor_asar/142699215802/reviews/?ll=82.589481%2C49.962965&z=17,Не соответствует описанию.,1.0,ru,False,valid,
yandex,yandex_142699215802_71ce16cf5ff29a44,142699215802,Дина Дин-Дин,"Мне понравилось, но есть м минусы",4.0,2025-08-28,https://yandex.kz/maps/org/gostevoy_dvor_asar/142699215802/reviews/?ll=82.589481%2C49.962965&z=17,"Мне понравилось, но есть м минусы",4.0,ru,False,valid,
yandex,yandex_115449611008_6174cc22d6313a03,115449611008,Максим Попов,"Удобно расположенный, вежливый персонал, принимают оплату через Каспи-QR. Один из самых дешёвых вариантов размещения в Усть-Каменногорске, номер большой, просторный. Единственно, что достаточно прохладно, пока нет отопления. Также только один туалет, совмещённый с ванной, на всех проживающих. Если кто то зайдёт с целью помыться, напевая при этом песни, то придётся минут 20 ждать, пока он или она закончит...",4.0,2024-09-21,https://yandex.kz/maps/org/sweet_home/115449611008/reviews/?indoorLevel=1&ll=82.613161%2C49.955396&z=17,"Удобно расположенный, вежливый персонал, принимают оплату через Каспи-QR. Один из самых дешёвых вариантов размещения в Усть-Каменногорске, номер большой, просторный. Единственно, что достаточно прохладно, пока нет отопления. Также только один туалет, совмещённый с ванной, на всех проживающих. Если кто то зайдёт с целью помыться, напевая при этом песни, то придётся минут 20 ждать, пока он или она закончит...",4.0,mixed,False,valid,
yandex,yandex_115449611008_6b38ffb5a5fe06b0,115449611008,Алексей Г.,"Ставлю 5 звезд как мини-отелю: очень хорошее для своего класса и бюджета место. Тихо-спокойно-комфортно. Для неприхотливых путешественников - самое то. Внутри гостиницы вас попросят переобуться в домашнюю обувь, все чистенько. В номере - койка, шкаф, розетки. Что очень важно, на окне есть москитка - весьма продуманная деталь. Удобства, холодильник, кухня - в коридоре (что логично: это вам не супер-отель-пятьсот-звезд), но это особо не напрягает, т.к. номеров и - соответственно - постояльцев - мало. На кухне если что можно приготовить полноценный обед. Ах, да, Wi-Fi в наличии есть, работает без нареканий. Владельцы гостиницы - приятные отзывчивые люди, пошли нам навстречу, когда мы приехали на 2 часа раньше - заселили без доплаты. По мере сил помогали в решении наших мелких бытовых вопросов. Да, есть какие-то недостатки бытового характера, но, уверен, их решат (отель только-только открылся). Если понадобится снова посетить Усть-Каменогорск, с удовольствием поселюсь в этом отеле еще раз.",5.0,2024-08-10,https://yandex.kz/maps/org/sweet_home/115449611008/reviews/?indoorLevel=1&ll=82.613161%2C49.955396&z=17,"Ставлю 5 звезд как мини-отелю: очень хорошее для своего класса и бюджета место. Тихо-спокойно-комфортно. Для неприхотливых путешественников - самое то. Внутри гостиницы вас попросят переобуться в домашнюю обувь, все чистенько. В номере - койка, шкаф, розетки. Что очень важно, на окне есть москитка - весьма продуманная деталь. Удобства, холодильник, кухня - в коридоре (что логично: это вам не супер-отель-пятьсот-звезд), но это особо не напрягает, т.к. номеров и - соответственно - постояльцев - мало. На кухне если что можно приготовить полноценный обед. Ах, да, Wi-Fi в наличии есть, работает без нареканий. Владельцы гостиницы - приятные отзывчивые люди, пошли нам навстречу, когда мы приехали на 2 часа раньше - заселили без доплаты. По мере сил помогали в решении наших мелких бытовых вопросов. Да, есть какие-то недостатки бытового характера, но, уверен, их решат (отель только-только открылся). Если понадобится снова посетить Усть-Каменогорск, с удовольствием поселюсь в этом отеле еще раз.",5.0,mixed,False,valid,
yandex,yandex_115449611008_4e51a3773b479be1,115449611008,Марина,"Хорошая гостиница. Уютно, тихо, спокойно, комфортно и все рядом есть необходимое. Фото соответствуют реальности на 100%.",5.0,2024-11-14,https://yandex.kz/maps/org/sweet_home/115449611008/reviews/?indoorLevel=1&ll=82.613161%2C49.955396&z=17,"Хорошая гостиница. Уютно, тихо, спокойно, комфортно и все рядом есть необходимое. Фото соответствуют реальности на 100%.",5.0,ru,False,valid,
yandex,yandex_115449611008_128f6054af9a9b0c,115449611008,Rus Rus,"Очень хорошая гостиница,внутри как дома всё необходимое есть всё чисто и аккуратно администрация очень приветливые и добродушные.",5.0,2024-08-25,https://yandex.kz/maps/org/sweet_home/115449611008/reviews/?indoorLevel=1&ll=82.613161%2C49.955396&z=17,"Очень хорошая гостиница,внутри как дома всё необходимое есть всё чисто и аккуратно администрация очень приветливые и добродушные.",5.0,ru,False,valid,
yandex,yandex_115449611008_ce2b750eea11be68,115449611008,Роман Андросенко,"Хороша уютная гостиница вежливый персонал, комнаты опрятные чистые ,советую",5.0,2025-09-27,https://yandex.kz/maps/org/sweet_home/115449611008/reviews/?indoorLevel=1&ll=82.613161%2C49.955396&z=17,"Хороша уютная гостиница вежливый персонал, комнаты опрятные чистые ,советую",5.0,ru,False,valid,
yandex,yandex_115449611008_4fbe28c05d9b98c6,115449611008,Lyoka,"Отель - как дома и этим все сказано. Чисто, удобно, уютно.",5.0,2026-02-16,https://yandex.kz/maps/org/sweet_home/115449611008/reviews/?indoorLevel=1&ll=82.613161%2C49.955396&z=17,"Отель - как дома и этим все сказано. Чисто, удобно, уютно.",5.0,ru,False,valid,
yandex,yandex_115449611008_1efac5c3f71f40cf,115449611008,Ярослав,Отличная семейная гостиница. Тихо уютно как дома.,5.0,2025-08-21,https://yandex.kz/maps/org/sweet_home/115449611008/reviews/?indoorLevel=1&ll=82.613161%2C49.955396&z=17,Отличная семейная гостиница. Тихо уютно как дома.,5.0,ru,False,valid,
yandex,yandex_115449611008_b2b2eec991279895,115449611008,Меруерт А,"Позавчера заехала в 23.00, увидев инфу на их странице в Инсте, за 4 тыс.тенге. Мне нужно было только переночевать, т.к. с утра мне нужно было в дорогу. Сидел мужчина, выскомерие так и перло из него, как будто он хозяин, как минимум Ритц-Карлтон. Обсмотрел меня с головы до ног, а я ехала с Катона, после рафиинга переоделась во что нашла, так как обмокла. И заявил, что таких цен, как 4000 тенге нет! После того, как ему ткнула в его очки скрином из их странички в Инсте, завизжал: место только в общем помещении, что я сделаю, если ночью придет МУЖЧИНА?!!! То есть женщину можно не пустить среди ночи переночевать, потому что он переживает за мужчин!!!",1.0,2024-08-06,https://yandex.kz/maps/org/sweet_home/115449611008/reviews/?indoorLevel=1&ll=82.613161%2C49.955396&z=17,"Позавчера заехала в 23.00, увидев инфу на их странице в Инсте, за 4 тыс.тенге. Мне нужно было только переночевать, т.к. с утра мне нужно было в дорогу. Сидел мужчина, выскомерие так и перло из него, как будто он хозяин, как минимум Ритц-Карлтон. Обсмотрел меня с головы до ног, а я ехала с Катона, после рафиинга переоделась во что нашла, так как обмокла. И заявил, что таких цен, как 4000 тенге нет! После того, как ему ткнула в его очки скрином из их странички в Инсте, завизжал: место только в общем помещении, что я сделаю, если ночью придет МУЖЧИНА?!!! То есть женщину можно не пустить среди ночи переночевать, потому что он переживает за мужчин!!!",1.0,ru,False,valid,
yandex,yandex_115449611008_5f4abb58063ae395,115449611008,Nomad Nomaf,"Чисто, удобно, тихо... Несколько дней был там, пьяных и любовников замечено не было.",5.0,2025-02-25,https://yandex.kz/maps/org/sweet_home/115449611008/reviews/?indoorLevel=1&ll=82.613161%2C49.955396&z=17,"Чисто, удобно, тихо... Несколько дней был там, пьяных и любовников замечено не было.",5.0,ru,False,valid,
yandex,yandex_115449611008_34274b822a5926f2,115449611008,Абай Ағайынбеков,"Нам все понравилось, супер сервис",5.0,2026-04-12,https://yandex.kz/maps/org/sweet_home/115449611008/reviews/?indoorLevel=1&ll=82.613161%2C49.955396&z=17,"Нам все понравилось, супер сервис",5.0,ru,False,valid,
google_maps,google_maps_0x42eb45bba05c7713:0x92461d68b5b74fc5_ChdDSUhNMG9nS0VJQ0FnSUQzczhITDB3RRAB,0x42eb45bba05c7713:0x92461d68b5b74fc5,Руслан Тулебпаев,"Дом металлургов — это значимый архитектурный объект в Усть-Каменогорске, который отражает богатую историю города. Здание отличается интересным дизайном в стиле советской эпохи и служит напоминанием о трудовой славе металлургов, сыгравших ключевую роль в развитии региона. Внешний вид дома может показаться слегка устаревшим, но он сохраняет атмосферу прошлого и вызывает чувство ностальгии. Место удобно расположено, привлекает как туристов, так и местных жителей. Было бы здорово, если бы его немного обновили, сохранив историческую ценность. Рекомендуется к посещению, особенно тем, кто интересуется историей города.",5.0,,"https://www.google.com/maps/place/%D0%94%D0%B2%D0%BE%D1%80%D0%B5%D1%86+%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D1%8B+%D0%BC%D0%B5%D1%82%D0%B0%D0%BB%D0%BB%D1%83%D1%80%D0%B3%D0%BE%D0%B2/@49.9741105,82.5889653,18z/data=!4m8!3m7!1s0x42eb45bba05c7713:0x92461d68b5b74fc5!8m2!3d49.9741105!4d82.5902528!9m1!1b1!16s%2Fg%2F1tggs25x?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Дом металлургов — это значимый архитектурный объект в Усть-Каменогорске, который отражает богатую историю города. Здание отличается интересным дизайном в стиле советской эпохи и служит напоминанием о трудовой славе металлургов, сыгравших ключевую роль в развитии региона. Внешний вид дома может показаться слегка устаревшим, но он сохраняет атмосферу прошлого и вызывает чувство ностальгии. Место удобно расположено, привлекает как туристов, так и местных жителей. Было бы здорово, если бы его немного обновили, сохранив историческую ценность. Рекомендуется к посещению, особенно тем, кто интересуется историей города.",5.0,ru,False,valid,год назад
google_maps,google_maps_0x42eb45bba05c7713:0x92461d68b5b74fc5_ChdDSUhNMG9nS0VJQ0FnSUNqby1HaTdBRRAB,0x42eb45bba05c7713:0x92461d68b5b74fc5,Olga Petrowa,"""Театр начинается с вешалки"".... Так вот, в кассе сидит женщина, которая кроме ханства ничего не умеет!! Желание покупать билеты сразу пропадает! На окне кассы написано, что обед с 13 до 14, окно перед нами захлопнули в12.16, со словом ""у меня обед"".. И это потому что, мы сразу не купили билеты, а взяли время подумать и обсудить на какие места взять (( Администрация ДКМ, обратите внимание, я думаю, это не единственный случай!",1.0,,"https://www.google.com/maps/place/%D0%94%D0%B2%D0%BE%D1%80%D0%B5%D1%86+%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D1%8B+%D0%BC%D0%B5%D1%82%D0%B0%D0%BB%D0%BB%D1%83%D1%80%D0%B3%D0%BE%D0%B2/@49.9741105,82.5889653,18z/data=!4m8!3m7!1s0x42eb45bba05c7713:0x92461d68b5b74fc5!8m2!3d49.9741105!4d82.5902528!9m1!1b1!16s%2Fg%2F1tggs25x?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","""Театр начинается с вешалки"".... Так вот, в кассе сидит женщина, которая кроме ханства ничего не умеет!! Желание покупать билеты сразу пропадает! На окне кассы написано, что обед с 13 до 14, окно перед нами захлопнули в12.16, со словом ""у меня обед"".. И это потому что, мы сразу не купили билеты, а взяли время подумать и обсудить на какие места взять (( Администрация ДКМ, обратите внимание, я думаю, это не единственный случай!",1.0,ru,False,valid,2 года назад
google_maps,google_maps_0x42eb45bba05c7713:0x92461d68b5b74fc5_ChdDSUhNMG9nS0VJQ0FnSUQ3bGVldWpRRRAB,0x42eb45bba05c7713:0x92461d68b5b74fc5,Irina Altamirova,"Любимый Дворец Культуры Металлургов, самый красивый, величественный!",5.0,,"https://www.google.com/maps/place/%D0%94%D0%B2%D0%BE%D1%80%D0%B5%D1%86+%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D1%8B+%D0%BC%D0%B5%D1%82%D0%B0%D0%BB%D0%BB%D1%83%D1%80%D0%B3%D0%BE%D0%B2/@49.9741105,82.5889653,18z/data=!4m8!3m7!1s0x42eb45bba05c7713:0x92461d68b5b74fc5!8m2!3d49.9741105!4d82.5902528!9m1!1b1!16s%2Fg%2F1tggs25x?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Любимый Дворец Культуры Металлургов, самый красивый, величественный!",5.0,ru,False,valid,год назад
google_maps,google_maps_0x42eb45bba05c7713:0x92461d68b5b74fc5_ChdDSUhNMG9nS0VJQ0FnSUREcWJpNGxRRRAB,0x42eb45bba05c7713:0x92461d68b5b74fc5,Zhanat Musina,"Когда начинающие певцы приезжают, надо их тоже уважать, а не только знаменитости, дети бегали впереди а родители их не остановливают, контролёры почему замечания не делают, хотелось бы молодых талантов поддержать и уважать их выступление, чтобыбыла контроль в зале из администраций",5.0,,"https://www.google.com/maps/place/%D0%94%D0%B2%D0%BE%D1%80%D0%B5%D1%86+%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D1%8B+%D0%BC%D0%B5%D1%82%D0%B0%D0%BB%D0%BB%D1%83%D1%80%D0%B3%D0%BE%D0%B2/@49.9741105,82.5889653,18z/data=!4m8!3m7!1s0x42eb45bba05c7713:0x92461d68b5b74fc5!8m2!3d49.9741105!4d82.5902528!9m1!1b1!16s%2Fg%2F1tggs25x?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Когда начинающие певцы приезжают, надо их тоже уважать, а не только знаменитости, дети бегали впереди а родители их не остановливают, контролёры почему замечания не делают, хотелось бы молодых талантов поддержать и уважать их выступление, чтобыбыла контроль в зале из администраций",5.0,ru,False,valid,2 года назад
google_maps,google_maps_0x42eb45bba05c7713:0x92461d68b5b74fc5_ChZDSUhNMG9nS0VJQ0FnSUNDaXY3WVpnEAE,0x42eb45bba05c7713:0x92461d68b5b74fc5,Марина Соколова,"Когда-то было культовое место. Проводилось множество мероприятий, концерты, спектакли. Была обширная библиотека. Предоставлялась возможность заниматься в многочисленных кружка и секциях. Снаружи был обрамлен великолепными лицами, в тени которых было приятно провести время, как днем, так и вечером. Но реформаторы и рукожопые архитекторы многое уничтожили. Теперь перед главным фасадом растут саблеподобные облезлые ёлки, липы уничтожены вслед за гранитной окантовкой (по ней, кстати, нравилось ходить детям), по бокам дворца газоны с бурьяном да лавки на палящем солнце. Что внутри - не могу сказать.",4.0,,"https://www.google.com/maps/place/%D0%94%D0%B2%D0%BE%D1%80%D0%B5%D1%86+%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D1%8B+%D0%BC%D0%B5%D1%82%D0%B0%D0%BB%D0%BB%D1%83%D1%80%D0%B3%D0%BE%D0%B2/@49.9741105,82.5889653,18z/data=!4m8!3m7!1s0x42eb45bba05c7713:0x92461d68b5b74fc5!8m2!3d49.9741105!4d82.5902528!9m1!1b1!16s%2Fg%2F1tggs25x?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Когда-то было культовое место. Проводилось множество мероприятий, концерты, спектакли. Была обширная библиотека. Предоставлялась возможность заниматься в многочисленных кружка и секциях. Снаружи был обрамлен великолепными лицами, в тени которых было приятно провести время, как днем, так и вечером. Но реформаторы и рукожопые архитекторы многое уничтожили. Теперь перед главным фасадом растут саблеподобные облезлые ёлки, липы уничтожены вслед за гранитной окантовкой (по ней, кстати, нравилось ходить детям), по бокам дворца газоны с бурьяном да лавки на палящем солнце. Что внутри - не могу сказать.",4.0,ru,False,valid,5 лет назад
google_maps,google_maps_0x42eb45bba05c7713:0x92461d68b5b74fc5_ChZDSUhNMG9nS0VJQ0FnSURXMW9fbkF3EAE,0x42eb45bba05c7713:0x92461d68b5b74fc5,ViaLs,"Я так понимаю скоро, там где фонтан будет памятник и название вроде (площадь Ушанова ver.2) ведь сотрудники металлургического комплекса действительно дружный коллектив...... И это их город. Не советую портить НАШ Пантеон.......",5.0,,"https://www.google.com/maps/place/%D0%94%D0%B2%D0%BE%D1%80%D0%B5%D1%86+%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D1%8B+%D0%BC%D0%B5%D1%82%D0%B0%D0%BB%D0%BB%D1%83%D1%80%D0%B3%D0%BE%D0%B2/@49.9741105,82.5889653,18z/data=!4m8!3m7!1s0x42eb45bba05c7713:0x92461d68b5b74fc5!8m2!3d49.9741105!4d82.5902528!9m1!1b1!16s%2Fg%2F1tggs25x?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Я так понимаю скоро, там где фонтан будет памятник и название вроде (площадь Ушанова ver.2) ведь сотрудники металлургического комплекса действительно дружный коллектив...... И это их город. Не советую портить НАШ Пантеон.......",5.0,mixed,False,valid,Изменено 4 года назад
google_maps,google_maps_0x42eb45bba05c7713:0x92461d68b5b74fc5_ChZDSUhNMG9nS0VJQ0FnSUNwOUtHOVlREAE,0x42eb45bba05c7713:0x92461d68b5b74fc5,Наталья Гордеева,"Красивое здание,как говорится,и по виду и по содержанию.Перд зданием располагается фонтан неподалеку от которого находятся деревья,а под ними лавочки на которых можно насладиться отдыхом и красотой этого места",5.0,,"https://www.google.com/maps/place/%D0%94%D0%B2%D0%BE%D1%80%D0%B5%D1%86+%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D1%8B+%D0%BC%D0%B5%D1%82%D0%B0%D0%BB%D0%BB%D1%83%D1%80%D0%B3%D0%BE%D0%B2/@49.9741105,82.5889653,18z/data=!4m8!3m7!1s0x42eb45bba05c7713:0x92461d68b5b74fc5!8m2!3d49.9741105!4d82.5902528!9m1!1b1!16s%2Fg%2F1tggs25x?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Красивое здание,как говорится,и по виду и по содержанию.Перд зданием располагается фонтан неподалеку от которого находятся деревья,а под ними лавочки на которых можно насладиться отдыхом и красотой этого места",5.0,ru,False,valid,2 года назад
google_maps,google_maps_0x42eb45bba05c7713:0x92461d68b5b74fc5_ChZDSUhNMG9nS0VJQ0FnSUQ2NWJfWkV3EAE,0x42eb45bba05c7713:0x92461d68b5b74fc5,Ольга Бобрышева,"Обожаю советский ампир!Очень люблю мозаики и фрески Дворца.Считаю что их вполне можно причислить к культурному наследию - это огромный труд художников, архитекторов, проектировщиков 20 века.... И сохранить!сохранить непременно!",5.0,,"https://www.google.com/maps/place/%D0%94%D0%B2%D0%BE%D1%80%D0%B5%D1%86+%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D1%8B+%D0%BC%D0%B5%D1%82%D0%B0%D0%BB%D0%BB%D1%83%D1%80%D0%B3%D0%BE%D0%B2/@49.9741105,82.5889653,18z/data=!4m8!3m7!1s0x42eb45bba05c7713:0x92461d68b5b74fc5!8m2!3d49.9741105!4d82.5902528!9m1!1b1!16s%2Fg%2F1tggs25x?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Обожаю советский ампир!Очень люблю мозаики и фрески Дворца.Считаю что их вполне можно причислить к культурному наследию - это огромный труд художников, архитекторов, проектировщиков 20 века.... И сохранить!сохранить непременно!",5.0,ru,False,valid,4 года назад
